,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
4175,10596,53,1.0,39,33.21282420864376,3.0,11,19.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B,450049.36500664207
4176,10901,44,2.0,53,30.87100280741553,8.0,11,17.0,1993,0.122190486,B,B,25,4724,2,1308.0,1,3,B,462899.46864781616
4177,9349,107,3.0,57,43.12315673383096,5.0,2,5.0,1964,0.050272014,B,B,21,4231,14,1020.0,0,3,B,460292.6556075013
4178,4030,23,4.0,103,33.21282420864376,3.0,9,25.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,535693.1154294435
4179,8357,75,1.0,40,22.713116378948538,8.0,13,14.0,1969,0.307466659,B,A,30,5048,9,325.0,2,5,B,443472.6963286201
4180,829,126,1.0,42,24.66746703790884,8.0,4,14.0,2003,0.333891544,B,B,30,6564,1,900.0,0,0,B,447466.8014848286
4181,5529,5,3.0,104,103.02163388055138,3.0,10,25.0,2015,0.150817539,B,B,16,3433,4,2643.0,4,5,B,462189.6520084363
4182,4134,9,3.0,66,41.69985846886339,8.0,6,12.0,1980,0.136244425,B,B,11,2370,0,900.0,0,1,B,453469.4135067061
4183,4867,1,2.0,71,38.440216238470136,9.0,9,25.0,2016,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,467156.48408003716
4184,903,15,2.0,64,32.09149416776168,3.0,6,14.0,2009,0.158249043,B,B,21,5731,0,900.0,1,0,B,452723.94685707294
4185,3701,22,2.0,38,25.262406722539748,7.0,5,9.0,1966,0.000995363,B,B,42,7651,1,900.0,1,5,B,458465.6888881036
4186,12916,27,1.0,39,33.21282420864376,3.0,9,19.0,1977,0.2114012139999999,B,B,9,1892,0,900.0,0,1,B,447972.66264264396
4187,9031,92,2.0,39,21.23154919398652,7.0,6,12.0,1972,0.460556389,B,B,20,4386,14,900.0,1,5,B,440739.14381249883
4188,1965,170,3.0,61,39.23364920606233,6.0,9,9.0,1970,0.21843974,B,B,21,4472,6,1450.0,4,7,A,458907.27113605966
4189,13851,37,2.0,55,57.7895316932312,10.0,16,17.0,2015,0.178916796,B,B,18,3594,4,192.0,1,5,B,458651.6004482185
4190,9314,124,2.0,43,25.455828228739005,6.0,11,12.0,1968,0.1220903469999999,B,B,29,6566,7,1894.0,4,0,B,443733.175363832
4191,7386,21,1.0,42,22.91574323231957,8.0,12,14.0,1992,0.194489265,B,B,47,8004,3,125.0,3,5,B,458154.1141441811
4192,4088,22,1.0,39,18.675235138833443,9.0,9,20.0,2013,0.118537385,B,B,30,6207,1,1183.0,1,0,B,450535.2172682353
4193,14907,130,4.0,116,75.04516224181378,10.0,5,9.0,1960,0.21843974,B,B,21,4472,6,1450.0,4,7,A,529531.4061204182
4194,5991,55,3.0,52,31.178348473946485,8.0,3,14.0,1990,0.041365446,B,B,31,5569,0,900.0,1,4,B,460131.14037839393
4195,10265,37,2.0,55,30.24600092908813,8.0,3,14.0,1999,0.178916796,B,B,18,3594,4,192.0,1,5,B,458651.6004482185
4196,15260,118,1.0,36,20.5239780878322,6.0,3,5.0,1959,0.21843974,B,B,21,4472,6,1450.0,4,7,A,443922.40383618715
4197,8053,41,1.0,43,23.717269574161936,8.0,15,17.0,1994,0.036122292,B,B,24,4378,0,1036.0,1,1,B,445171.1935144928
4198,9577,19,3.0,62,45.15839031528968,5.0,9,9.0,1975,0.309479124,B,B,35,7715,4,990.0,0,6,B,458214.64311255666
4199,15509,27,2.0,55,57.52724313175271,10.0,15,17.0,2016,0.011654127,B,B,4,915,0,900.0,0,0,B,463039.1636593927
4200,12153,119,2.0,64,37.7086530651939,8.0,2,9.0,1962,0.000995363,B,B,42,7651,1,900.0,1,5,B,459808.46062325314
4201,3218,38,1.0,47,33.21282420864376,3.0,8,17.0,2015,0.060753049,B,B,15,2787,2,520.0,0,7,B,448107.74284794787
4202,4740,51,2.0,48,28.1666883647494,5.0,2,9.0,1967,0.0150168919999999,B,B,17,3079,59,2890.0,0,8,B,441104.36095926166
4203,682,77,1.0,38,20.22639295445145,8.0,10,16.0,1980,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,458354.92754514987
4204,12176,145,2.0,62,33.94152162317378,10.0,10,17.0,1988,0.0,B,B,30,5562,0,900.0,0,5,A,461702.0290272928
4205,12385,27,2.0,60,60.315536401341824,10.0,10,12.0,2016,0.011654127,B,B,4,915,0,900.0,0,0,B,465657.5009114931
4206,2523,23,2.0,53,33.21282420864376,3.0,1,3.0,2014,0.005767451,B,B,1,388,0,900.0,0,0,B,466019.4470072045
4207,5801,18,1.0,41,20.80826432065764,8.0,15,17.0,1986,0.0,B,B,30,5562,0,900.0,0,5,A,449070.26365517377
4208,12751,1,1.0,40,43.489393574639486,8.0,14,14.0,1990,0.025609157,B,B,33,5261,0,240.0,3,1,B,451056.4498736682
4209,15121,93,3.0,134,33.21282420864376,3.0,2,2.0,1977,0.004949358,B,B,0,186,0,900.0,0,0,B,448727.571363782
4210,517,7,3.0,79,46.31820903522257,10.0,4,22.0,2008,0.130617806,B,B,39,10418,9,900.0,1,9,B,461763.93022368767
4211,4822,58,3.0,63,47.88754738402824,6.0,4,9.0,1968,0.050755569,B,B,24,5469,1,145.0,0,1,B,461447.09956695564
4212,1129,83,3.0,78,48.9452006002049,10.0,12,17.0,1986,0.0077202819999999,B,B,38,4788,2,900.0,0,4,B,536862.3087146035
4213,12396,8,2.0,45,29.68037449062745,5.0,5,9.0,1970,0.43788524,B,B,23,5735,3,1084.0,0,5,B,445918.4359180411
4214,11329,1,3.0,80,33.21282420864376,3.0,17,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,500497.7953160979
4215,11856,25,2.0,74,44.4882555301778,5.0,4,25.0,2006,0.069753361,B,B,53,13670,4,900.0,1,11,B,511257.77952856995
4216,3653,29,1.0,39,37.39354022951135,5.0,6,9.0,1974,0.040242764,B,B,25,3478,11,2729.0,3,1,B,442220.03691610316
4217,13404,23,1.0,38,40.7311614519355,3.0,7,17.0,1977,0.034656082,B,B,0,168,0,900.0,0,0,B,448712.52858176356
4218,14486,123,2.0,85,45.55308920451751,12.0,10,18.0,2008,0.0,B,B,6,2733,0,920.0,0,4,B,505228.4022491382
4219,3502,89,1.0,35,24.712248471046475,5.0,4,9.0,1963,0.1363303,B,B,30,6141,10,262.0,3,6,B,442779.6753073025
4220,7717,23,1.0,42,40.62501600322763,3.0,3,4.0,2016,0.034656082,B,B,0,168,0,900.0,0,0,B,448012.3017801044
4221,8808,119,2.0,46,32.8420639512144,5.0,2,5.0,1963,0.000995363,B,B,42,7651,1,900.0,1,5,B,459920.92656544765
4222,11676,63,1.0,39,22.90484929478131,8.0,11,12.0,1982,0.23861713,B,B,26,3889,6,705.0,3,6,B,447659.46192027844
4223,7033,103,2.0,52,32.08375008000414,8.0,14,17.0,1985,0.0144231139999999,B,B,19,3806,4,900.0,0,3,B,453010.0557157993
4224,1681,90,2.0,47,34.103055057161896,6.0,1,9.0,1971,0.265088676,B,B,37,5288,0,1937.0,3,2,B,450137.6067529903
4225,6658,1,1.0,40,38.882738486483326,3.0,4,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,448012.3017801044
4226,959,147,3.0,85,56.02054251324586,8.0,1,11.0,1960,0.319809354,B,B,25,4756,16,2857.0,5,8,B,500320.15288871183
4227,4871,170,1.0,40,23.50157714726286,8.0,15,17.0,1991,0.21843974,B,B,21,4472,6,1450.0,4,7,A,443679.7987953158
4228,6946,85,2.0,46,30.61073204554912,6.0,3,9.0,1976,0.037177818,B,B,52,11217,1,2300.0,1,7,B,459920.92656544765
4229,13763,47,2.0,55,31.317301337016048,8.0,4,17.0,2006,0.101872465,B,B,23,4583,3,900.0,3,3,B,461884.05690261757
4230,15320,13,2.0,59,38.65334257809405,10.0,14,22.0,2001,0.133215333,B,B,49,11395,3,1406.0,3,4,A,465803.7647236272
4231,3065,23,2.0,55,30.18002818030269,10.0,15,17.0,2013,0.075778755,B,B,6,1437,3,900.0,0,2,B,463221.19153471745
4232,14742,29,2.0,40,26.62291587216397,5.0,1,5.0,1963,0.069660344,B,B,31,6119,4,900.0,1,2,B,443638.30516549037
4233,13959,52,1.0,41,33.21282420864376,10.0,7,17.0,2016,0.371148999,B,B,34,7065,1,750.0,2,5,B,447057.16181467334
4234,2427,30,2.0,56,33.21282420864376,3.0,6,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,453435.01479768223
4235,1716,57,2.0,62,36.24548487905355,10.0,20,22.0,2001,0.090799103,B,B,74,19083,2,900.0,5,15,B,463775.3730963911
4236,6258,6,1.0,38,33.21282420864376,3.0,12,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,447972.66264264396
4237,16677,91,1.0,36,24.016938538174173,5.0,7,9.0,1970,0.000995363,B,B,42,7651,1,900.0,1,5,B,457897.30578436214
4238,206,33,3.0,73,52.33469535126819,8.0,5,5.0,1955,0.051942062,B,B,17,4017,7,800.0,2,0,B,489870.36721977405
4239,13659,109,4.0,100,66.52340540548944,10.0,8,18.0,1983,0.0,B,B,25,5027,4,46.0,1,1,B,530951.1636613943
4240,7782,1,1.0,38,33.21282420864376,3.0,9,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,448712.52858176356
4241,3308,30,1.0,39,33.21282420864376,3.0,15,15.0,2018,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,436681.8690629921
4242,9073,6,1.0,38,33.21282420864376,3.0,17,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,447972.66264264396
4243,6342,38,3.0,104,52.55810562257431,10.0,11,17.0,2016,0.060753049,B,B,15,2787,2,520.0,0,7,B,466332.91426536406
4244,868,38,3.0,87,53.180418813612256,10.0,4,23.0,2011,0.060753049,B,B,15,2787,2,520.0,0,7,B,495116.48588006524
4245,10153,1,3.0,80,79.44415099332792,3.0,16,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,500497.7953160979
4246,16788,74,1.0,48,47.20973768307008,3.0,7,10.0,2015,0.075778755,B,B,6,1437,3,900.0,0,2,B,457214.6260814618
4247,14886,90,1.0,32,20.995885185174924,5.0,4,5.0,1961,0.246031548,B,A,22,3151,4,2715.0,3,3,B,444342.63713626226
4248,4674,28,1.0,45,24.00113021082568,8.0,4,14.0,1990,0.118537385,B,B,30,6207,1,1183.0,1,0,B,451427.32397182897
4249,13599,23,3.0,65,64.91282286118854,3.0,13,17.0,1977,0.034656082,B,B,0,168,0,900.0,0,0,B,460466.2185776305
4250,6851,20,2.0,40,27.535502343824447,6.0,6,17.0,1973,0.019508796,B,B,37,7687,11,176.0,5,5,B,443667.46096812666
4251,6443,3,3.0,66,43.66309309319322,9.0,5,14.0,1973,0.050900058,B,B,43,10621,1,30.0,2,3,B,459935.76506963343
4252,9903,67,1.0,34,22.549847876854,6.0,7,9.0,1976,0.0077202819999999,B,B,38,4788,2,900.0,0,4,B,458904.06402149395
4253,8321,20,2.0,58,35.96920993561843,9.0,6,17.0,1998,0.019508796,B,B,37,7687,11,176.0,5,5,B,458614.30311891966
4254,10686,40,2.0,49,33.59330479506131,5.0,1,5.0,1962,0.210473241,B,B,11,2398,2,1994.0,3,0,B,448977.6214203262
4255,11106,27,3.0,47,33.21282420864376,3.0,6,25.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,448662.12092078256
4256,11845,62,1.0,52,22.702142411028884,11.0,8,17.0,2013,0.072157581,B,B,2,629,1,900.0,0,0,A,458523.78480525216
4257,2439,48,2.0,55,33.64224381566751,8.0,4,16.0,1981,0.041124634,B,B,46,9515,5,900.0,1,10,B,461303.76335604995
4258,5461,155,4.0,86,63.15980776688726,6.0,4,6.0,1938,0.0423072709999999,B,B,17,2810,9,4849.0,3,6,B,491384.53905788204
4259,14559,48,1.0,40,22.219132618421863,8.0,11,17.0,1997,0.041124634,B,B,46,9515,5,900.0,1,10,B,454093.5959149761
4260,10215,58,1.0,41,19.433389973160438,3.0,15,17.0,2005,0.050755569,B,B,24,5469,1,145.0,0,1,B,446236.534792886
4261,13566,141,3.0,67,47.496636301009005,7.0,1,5.0,1953,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B,437506.0873923964
4262,16563,52,1.0,40,41.243693228866334,3.0,4,10.0,2015,0.371148999,B,B,34,7065,1,750.0,2,5,B,447466.8014848286
4263,10492,61,3.0,62,39.95794739049354,8.0,4,9.0,1981,0.300322518,B,B,52,10311,6,900.0,1,9,B,460410.2484164866
4264,13847,53,1.0,38,40.66350752328936,3.0,1,19.0,2016,0.049637257,B,B,34,7759,0,229.0,1,3,B,450049.36500664207
4265,3607,94,2.0,41,21.26851129263242,8.0,12,12.0,1981,0.127375905,B,B,43,8429,3,900.0,3,9,B,455422.1994476015
4266,2844,1,2.0,64,31.7687144592152,12.0,7,17.0,2014,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,455306.9806629391
4267,3499,1,1.0,39,21.38692789128367,8.0,3,14.0,1991,0.025609157,B,B,33,5261,0,240.0,3,1,B,451756.6766753274
4268,7478,167,3.0,67,43.62235897925621,4.0,4,4.0,1949,0.174739084,B,B,17,3379,9,100.0,0,3,B,449741.6608356285
4269,4728,25,3.0,88,33.21282420864376,10.0,6,25.0,2017,0.069753361,B,B,53,13670,4,900.0,1,11,B,500965.46545044205
4270,10883,13,1.0,42,25.258484462503905,8.0,3,9.0,2002,0.090799103,B,B,74,19083,2,900.0,5,15,B,457654.70074349066
4271,13602,23,1.0,39,33.21282420864376,3.0,7,17.0,2016,0.034656082,B,B,0,168,0,900.0,0,0,B,448712.52858176356
4272,3751,113,1.0,35,21.891988320877484,5.0,1,5.0,1968,0.307466659,B,A,30,5048,9,325.0,2,5,B,442065.7166333997
4273,10299,6,2.0,65,33.21282420864376,3.0,10,17.0,2015,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,459782.6660784263
4274,13023,30,2.0,65,33.21282420864376,3.0,1,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,440741.0369604667
4275,13601,6,1.0,42,5.948005138598387,3.0,3,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,442305.81388626643
4276,5787,9,1.0,45,23.87874190257917,8.0,13,14.0,1990,0.161531741,B,B,25,5648,1,30.0,2,4,B,450574.1717460578
4277,7853,44,1.0,35,21.47537235536317,5.0,8,9.0,1968,0.036122292,B,B,24,4378,0,1036.0,1,1,B,444556.92104028014
4278,2429,44,3.0,65,46.94310181084354,9.0,12,12.0,1967,0.2322050839999999,B,B,24,4860,1,80.0,0,3,B,458627.5593216512
4279,2359,53,2.0,60,42.793560850180576,10.0,17,24.0,2020,0.049637257,B,B,34,7759,0,229.0,1,3,B,464320.3662793932
4280,13926,44,3.0,61,40.0008159068278,5.0,3,9.0,1973,0.122190486,B,B,25,4724,2,1308.0,1,3,B,460981.2111328866
4281,4278,87,1.0,35,25.35558120545372,6.0,2,9.0,1980,0.100455735,B,B,43,7227,0,900.0,1,6,A,455736.33631571673
4282,14307,8,2.0,55,31.86332870069069,9.0,14,14.0,2005,0.458174486,B,A,26,4439,1,1130.0,1,5,B,463701.0426209755
4283,15677,92,3.0,69,46.42812022386171,8.0,9,14.0,1983,0.460556389,B,B,20,4386,14,900.0,1,5,B,462998.1986825356
4284,9,6,1.0,38,42.56069030117758,3.0,3,17.0,2017,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,447972.66264264396
4285,12630,8,1.0,38,20.295817135612403,9.0,2,14.0,1974,0.458174486,B,A,26,4439,1,1130.0,1,5,B,448167.02828648785
4286,16428,170,3.0,77,47.07690066782445,10.0,13,17.0,1990,0.21843974,B,B,21,4472,6,1450.0,4,7,A,529908.4570925796
4287,13285,9,2.0,61,38.9202534582369,10.0,3,17.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B,463474.2755294953
4288,7902,9,1.0,43,33.21282420864376,3.0,1,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,448083.3298736183
4289,866,27,1.0,40,37.88232985846608,7.0,2,12.0,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,446513.3186115602
4290,6077,1,1.0,47,33.21282420864376,3.0,8,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,449604.63528535725
4291,4015,34,3.0,83,48.17824109183904,8.0,4,12.0,2000,0.069753361,B,B,53,13670,4,900.0,1,11,B,489773.2136663671
4292,16350,22,1.0,39,23.106439319360163,7.0,13,14.0,1978,0.118537385,B,B,30,6207,1,1183.0,1,0,B,450535.2172682353
4293,14793,27,1.0,47,45.00004689948912,10.0,1,5.0,2017,0.072157581,B,B,2,629,1,900.0,0,0,A,448551.3595778288
4294,1409,62,1.0,38,23.39020615856567,9.0,8,16.0,1979,0.002211665,B,B,39,7614,3,900.0,1,5,A,459802.53538510116
4295,5199,27,2.0,59,61.64753100769474,57.0,8,12.0,2016,0.2114012139999999,B,B,9,1892,0,900.0,0,1,B,467289.50499590265
4296,12036,89,3.0,62,44.645507741456,6.0,5,9.0,1973,0.1363303,B,B,30,6141,10,262.0,3,6,B,456003.925899617
4297,9654,14,1.0,40,39.659362879099255,10.0,1,3.0,2018,0.23861713,B,B,26,3889,6,705.0,3,6,B,446959.2351186193
4298,13106,93,3.0,66,48.17847596305404,5.0,1,9.0,1973,0.521867054,B,B,25,6149,0,900.0,0,0,B,452851.25130345323
4299,11780,151,1.0,34,18.907303713059477,6.0,4,5.0,1960,0.236108458,B,B,16,3893,27,900.0,3,10,B,440949.2700916319
4300,355,61,2.0,47,34.44703468676045,6.0,4,12.0,1976,0.300322518,B,B,52,10311,6,900.0,1,9,B,452759.0049833334
4301,6247,1,1.0,42,33.21282420864376,3.0,1,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,448012.3017801044
4302,1045,94,3.0,60,47.36361819560298,6.0,6,9.0,1975,0.282797669,B,B,33,8667,2,900.0,0,6,B,464318.5208138339
4303,4019,134,2.0,38,23.723588689986386,7.0,7,9.0,1962,0.049863387,B,B,18,3746,9,75.0,3,1,B,443332.2923310995
4304,2048,21,2.0,55,32.538587439651145,8.0,12,12.0,1983,0.194489265,B,B,47,8004,3,125.0,3,5,B,464028.45709116897
4305,14586,23,1.0,41,39.42965518470707,3.0,4,4.0,2017,0.034656082,B,B,0,168,0,900.0,0,0,B,444494.1147816327
4306,6720,27,3.0,81,83.30825927519344,10.0,16,17.0,2016,0.011654127,B,B,4,915,0,900.0,0,0,B,499055.12558746914
4307,5509,6,1.0,38,33.21282420864376,3.0,23,25.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,447972.66264264396
4308,8463,19,2.0,59,33.89148855713637,11.0,11,14.0,2006,0.309479124,B,B,35,7715,4,990.0,0,6,B,461738.0519874219
4309,3202,191,2.0,52,34.40317009560719,9.0,1,16.0,1985,0.127375905,B,B,43,8429,3,900.0,3,9,B,468217.14388874517
4310,6910,3,1.0,38,19.878572122602154,8.0,8,16.0,1984,0.050900058,B,B,43,10621,1,30.0,2,3,B,458354.92754514987
4311,5701,45,2.0,60,59.98277669169961,11.0,13,17.0,2016,0.195781053,B,B,23,5212,6,900.0,3,2,B,461051.75992129336
4312,1,1,2.0,83,83.83024810673535,3.0,10,22.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,496872.26826570724
4313,6853,6,2.0,59,33.21282420864376,3.0,4,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,467289.50499590265
4314,5386,85,1.0,41,22.623034947946348,10.0,19,22.0,1989,0.037177818,B,B,52,11217,1,2300.0,1,7,B,457510.9431759593
4315,9251,1,3.0,81,33.21282420864376,10.0,5,17.0,2018,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,500497.7953160979
4316,8580,46,1.0,39,19.18230756728512,10.0,11,12.0,1974,0.0,B,B,47,11319,0,1145.0,3,5,B,457909.2200841342
4317,3644,6,3.0,82,33.21282420864376,3.0,6,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,499308.209582247
4318,3258,1,2.0,61,33.21282420864376,3.0,4,22.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,464538.1468279369
4319,329,52,3.0,83,33.21282420864376,3.0,9,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,494034.30499950395
4320,5038,58,2.0,53,10.81603267266347,9.0,13,14.0,2005,0.050755569,B,B,24,5469,1,145.0,0,1,B,463365.3570818853
4321,2526,28,1.0,44,23.877165513034463,8.0,4,14.0,1990,0.118537385,B,B,30,6207,1,1183.0,1,0,B,452203.1238159007
4322,2082,177,3.0,78,54.86606552897874,9.0,4,8.0,1960,0.0,B,B,36,6714,2,2672.0,0,2,B,536862.3087146035
4323,11081,6,2.0,52,33.21282420864376,3.0,11,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,458947.95591661474
4324,3927,103,1.0,37,23.780611724029704,9.0,15,16.0,1984,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B,437315.23370357865
4325,12305,27,2.0,75,33.21282420864376,10.0,5,12.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,537080.5266735868
4326,10975,118,2.0,59,34.192309961403,8.0,8,10.0,1959,0.21843974,B,B,21,4472,6,1450.0,4,7,A,462430.68001092493
4327,2590,18,2.0,54,31.648150098788754,8.0,4,14.0,1988,0.0,B,B,30,5562,0,900.0,0,5,A,463183.3292065605
4328,9337,94,1.0,37,22.02513693264013,8.0,7,16.0,1977,0.282797669,B,B,33,8667,2,900.0,0,6,B,449308.14169454575
4329,9368,29,2.0,44,29.367871072921982,5.0,3,5.0,1965,0.069660344,B,B,31,6119,4,900.0,1,2,B,447986.38455797004
4330,16111,6,2.0,53,33.21282420864376,3.0,3,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,464773.5478334382
4331,986,14,3.0,59,61.85813386585731,5.0,6,9.0,1976,0.042031587,B,B,37,6856,84,1940.0,2,5,B,454361.59462421125
4332,426,12,1.0,42,21.66824614248856,8.0,12,17.0,1988,0.090799103,B,B,74,19083,2,900.0,5,15,B,457654.70074349066
4333,10040,62,2.0,66,33.21282420864376,3.0,1,1.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,454117.32981609995
4334,16463,90,1.0,35,21.084796605553517,5.0,8,9.0,1967,0.265088676,B,B,37,5288,0,1937.0,3,2,B,446790.9659430382
4335,3704,74,2.0,81,80.35559944003701,3.0,7,24.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,498336.9761663559
4336,15406,61,3.0,64,40.61975154072098,7.0,8,9.0,1979,0.300322518,B,B,52,10311,6,900.0,1,9,B,456620.5894502764
4337,10035,25,3.0,75,47.251656339218975,10.0,10,17.0,1994,0.069753361,B,B,53,13670,4,900.0,1,11,B,531154.8602538308
4338,16251,9,1.0,45,33.21282420864376,3.0,18,18.0,2014,0.161531741,B,B,25,5648,1,30.0,2,4,B,450574.1717460578
4339,9520,108,3.0,81,55.799113396996816,8.0,3,8.0,1960,0.0,B,B,25,5027,4,46.0,1,1,B,493503.67257898836
4340,503,26,3.0,46,35.391424809958735,4.0,5,5.0,1963,0.0,B,B,36,6714,2,2672.0,0,2,B,452061.0714879555
4341,8260,67,4.0,63,48.612351485769366,5.0,7,9.0,1974,0.0077202819999999,B,B,38,4788,2,900.0,0,4,B,463338.4157607292
4342,14309,85,3.0,59,47.93450361784494,6.0,7,9.0,1979,0.037177818,B,B,52,11217,1,2300.0,1,7,B,465832.6958220343
4343,16054,20,2.0,58,35.65718405447356,8.0,9,9.0,1978,0.019508796,B,B,37,7687,11,176.0,5,5,B,458614.30311891966
4344,3885,74,2.0,78,33.21282420864376,3.0,1,1.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,537299.2660502654
4345,5924,83,1.0,33,22.45127866699874,6.0,3,5.0,1960,0.0077202819999999,B,B,38,4788,2,900.0,0,4,B,458652.0565840172
4346,12843,55,1.0,42,22.910976092769136,8.0,17,17.0,1987,0.041365446,B,B,31,5569,0,900.0,1,4,B,449349.13820498285
4347,14300,46,1.0,21,15.567682875323314,3.0,5,5.0,1967,0.188783766,B,B,31,6137,4,900.0,0,1,B,418832.37606430583
4348,12608,1,3.0,85,33.21282420864376,3.0,5,6.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,506128.5795455761
4349,11437,52,2.0,38,22.590089490961528,6.0,3,12.0,1971,0.371148999,B,B,34,7065,1,750.0,2,5,B,448277.78962944157
4350,9535,1,1.0,48,33.21282420864376,3.0,11,12.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,459577.0605127806
4351,1528,86,2.0,41,23.132604398785485,6.0,2,12.0,1965,0.161975568,B,A,31,7010,5,4508.0,3,7,B,445520.8174672883
4352,11518,23,2.0,64,33.21282420864376,3.0,6,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,454018.00127802906
4353,6401,67,2.0,58,36.3152289756963,9.0,14,24.0,2007,0.100455735,B,B,43,7227,0,900.0,1,6,A,464708.70519273984
4354,9129,109,1.0,32,20.59312290583476,5.0,1,5.0,1962,0.1363303,B,B,30,6141,10,262.0,3,6,B,445647.92251315125
4355,13069,1,2.0,61,33.21282420864376,3.0,5,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,464538.1468279369
4356,16607,2,1.0,35,22.17900619136493,5.0,6,9.0,1967,0.0,B,B,33,7425,1,900.0,2,5,B,448282.0648245993
4357,1473,29,2.0,76,41.937035716211206,12.0,4,17.0,2010,0.069660344,B,B,31,6119,4,900.0,1,2,B,529682.8069321248
4358,6085,67,2.0,50,33.81494352928718,6.0,5,12.0,1978,0.0077202819999999,B,B,38,4788,2,900.0,0,4,B,470224.15490688215
4359,4067,34,2.0,54,33.96656100363076,9.0,12,17.0,1998,0.069753361,B,B,53,13670,4,900.0,1,11,B,460860.32702395326
4360,9178,8,1.0,43,20.470115793808343,8.0,8,12.0,1981,0.219006007,B,B,28,6746,3,900.0,1,4,B,449683.4304365459
4361,5090,1,1.0,39,18.504295434755612,3.0,1,17.0,1994,0.025609157,B,B,33,5261,0,240.0,3,1,B,451756.6766753274
4362,15046,129,2.0,58,29.063738973090132,12.0,13,16.0,1980,0.051942062,B,B,17,4017,7,800.0,2,0,B,461059.28166796296
4363,13621,3,2.0,41,22.60174922595389,6.0,4,14.0,1975,0.050900058,B,B,43,10621,1,30.0,2,3,B,455641.75847575796
4364,16065,94,2.0,54,31.400398042888487,7.0,13,17.0,2001,0.521867054,B,B,25,6149,0,900.0,0,0,B,465000.31492491846
4365,1944,30,2.0,67,33.21282420864376,3.0,14,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,437643.6591232823
4366,1060,88,3.0,63,48.86704611416195,7.0,12,12.0,1973,0.127375905,B,B,43,8429,3,900.0,3,9,B,462872.5273266602
4367,1764,167,2.0,55,33.117890289479206,8.0,11,12.0,1990,0.236108458,B,B,16,3893,27,900.0,3,10,B,452045.2945555564
4368,1705,62,2.0,75,33.21282420864376,3.0,8,12.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,537080.5266735868
4369,9961,23,1.0,51,33.21282420864376,3.0,3,17.0,1977,0.014072961,B,B,2,475,0,900.0,0,0,B,453824.54059782147
4370,18,15,3.0,64,39.26315221771571,8.0,12,12.0,1983,0.158249043,B,B,21,5731,0,900.0,1,0,B,452723.94685707294
